pidp,a_sex,a_dvage,a_ukborn,a_racel,a_hlht,a_hlhtf,a_hlhti,a_hlhtc,a_hlwt,a_hlwts,a_hlwtp,a_hlwtk,a_vote1,a_vote2,a_vote3,a_vote4,a_vote5,a_vote6
1293178455,1,18,1,1,1,6,2,-8,1,13,10,-8,1,-8,-8,97,2,3
1293179127,1,68,3,1,1,5,9,-8,1,17,8,-8,2,1,-8,5,1,4
1293179807,2,49,3,1,1,5,4,-8,1,8,2,-8,2,1,-8,1,3,3
1293179811,1,53,3,1,1,5,8,-8,1,12,7,-8,1,-8,-8,1,2,2
1293179815,2,16,1,1,1,5,3,-8,1,8,0,-8,1,-8,-8,3,3,2
1293181847,1,50,3,1,1,6,2,-8,2,-8,-8,87,1,-8,-8,5,2,2
1293181851,2,48,1,1,1,5,2,-8,1,8,7,-8,1,-8,-8,1,3,2
1293181855,2,18,3,1,1,5,4,-8,1,10,7,-8,1,-8,-8,3,3,3
1293182527,2,84,3,1,1,5,4,-8,1,10,2,-8,2,1,-8,5,2,3
1293185927,2,40,1,1,1,5,4,-8,1,11,0,-8,2,2,95,-8,-8,4
1293185931,1,45,3,1,1,6,1,-8,1,18,9,-8,2,1,-8,1,2,4
1293185935,2,16,3,1,1,5,4,-8,1,10,0,-8,2,2,96,-8,-8,4
1293186607,2,45,1,1,1,5,6,-8,1,10,0,-8,2,1,-8,1,3,2
1293190007,1,47,3,1,1,6,1,-8,1,15,7,-8,2,2,1,-8,3,3
1293190011,2,45,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293190015,2,18,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293191367,2,83,3,1,1,5,4,-8,1,13,0,-8,2,2,3,-8,3,3
1293191371,1,57,3,1,2,-8,-8,179,1,13,0,-8,2,2,6,-8,3,3
1293192047,2,43,3,1,1,5,7,-8,1,9,7,-8,2,2,2,-8,3,3
1293194767,2,41,3,1,1,5,3,-8,1,10,0,-8,2,2,95,-8,-8,3
1293194771,1,41,5,1,1,6,0,-8,1,14,7,-8,2,2,95,-8,-8,3
1293196127,1,46,3,1,1,6,0,-8,1,14,0,-8,2,2,1,-8,3,2
1293196131,2,40,3,1,1,5,3,-8,1,9,0,-8,2,2,1,-8,3,4
1293196135,2,18,3,1,1,5,3,-8,1,7,7,-8,1,-8,-8,3,2,2
1293196807,2,72,3,1,1,5,1,-8,1,10,7,-8,1,-8,-8,1,2,3
1293198847,1,81,3,1,1,5,10,-8,1,12,7,-8,2,2,95,-8,-8,4
1293199527,2,74,1,1,1,5,1,-8,1,13,4,-8,1,-8,-8,2,3,3
1293199531,1,78,1,1,1,5,7,-8,3,-8,-8,-8,2,2,2,-8,3,1
1293200207,2,31,2,1,1,5,7,-8,1,13,1,-8,2,2,95,-8,-8,4
1293200887,1,39,2,1,1,5,10,-8,1,14,11,-8,1,-8,-8,2,2,1
1293200891,2,32,2,1,1,5,7,-8,1,14,0,-8,2,1,-8,2,2,2
1293201567,1,58,2,1,1,5,7,-8,1,13,7,-8,2,2,4,-8,3,4
1293201571,2,57,2,1,1,5,6,-8,1,11,2,-8,2,1,-8,2,3,3
1293201575,1,24,2,1,1,6,0,-8,1,11,7,-8,2,2,95,-8,-8,4
1293202927,2,63,2,1,1,5,4,-8,1,11,0,-8,2,2,2,-8,3,1
1293202931,1,66,2,1,1,5,9,-8,1,13,4,-8,1,-8,-8,2,2,3
1293205647,1,28,2,1,1,5,10,-8,1,11,0,-8,1,-8,-8,4,2,2
1293205651,2,31,2,1,1,5,5,-8,1,9,12,-8,2,2,4,-8,3,4
1293207687,2,51,2,1,1,5,3,-8,1,9,10,-8,2,2,4,-8,3,3
1293209047,2,24,2,1,1,5,1,-8,1,12,3,-8,1,-8,-8,2,2,2
1293209051,1,23,2,1,1,5,10,-8,1,8,7,-8,1,-8,-8,2,2,2
1293209727,1,70,2,1,1,5,10,-8,1,17,2,-8,2,2,4,-8,3,3
1293212447,1,27,2,1,1,6,3,-8,1,13,0,-8,2,2,95,-8,-8,4
1293213807,2,30,2,1,1,5,6,-8,1,10,0,-8,2,2,95,-8,-8,4
1293214487,2,69,2,1,1,4,11,-8,1,9,13,-8,1,-8,-8,-2,-8,2
1293215847,2,52,2,1,1,5,1,-8,1,15,7,-8,1,-8,-8,2,1,1
1293218567,1,51,2,1,1,5,9,-8,1,12,4,-8,2,2,97,-8,1,1
1293218571,2,17,2,1,1,5,2,-8,1,7,7,-8,1,-8,-8,2,2,1
1293219247,1,53,2,1,1,5,11,-8,1,14,0,-8,1,-8,-8,2,3,3
1293220607,2,42,2,1,1,5,9,-8,3,-8,-8,-8,2,2,2,-8,3,4
1293220611,1,48,2,1,1,5,9,-8,1,9,7,-8,2,2,2,-8,3,4
1293220619,1,17,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293221967,2,23,2,1,1,5,7,-8,1,8,0,-8,1,-8,-8,2,2,1
1293221971,1,37,2,1,1,5,7,-8,1,10,0,-8,1,-8,-8,4,2,2
1293221975,1,16,2,1,1,5,2,-8,1,8,0,-8,2,1,-8,2,3,2
1293222647,2,41,2,1,1,5,7,-8,1,14,10,-8,2,2,-1,-8,-8,3
1293222651,1,43,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293223327,2,85,2,1,1,5,2,-8,1,10,3,-8,2,2,-1,-8,-8,3
1293224687,1,55,1,1,1,6,1,-8,1,12,7,-8,2,2,4,-8,3,2
1293226047,2,77,2,1,1,5,3,-8,3,-8,-8,-8,2,2,4,-8,3,3
1293228087,1,20,2,1,1,5,11,-8,1,8,7,-8,2,2,95,-8,-8,4
1293228767,1,58,1,1,1,5,7,-8,2,-8,-8,88,1,-8,-8,2,1,1
1293230127,2,45,1,1,1,5,2,-8,2,-8,-8,54,2,1,-8,3,3,1
1293230807,1,31,5,1,1,5,11,-8,1,13,0,-8,2,2,95,-8,-8,2
1293231487,1,36,2,1,1,5,6,-8,1,11,7,-8,2,1,-8,2,2,1
1293231491,2,28,2,1,1,5,4,-8,1,11,0,-8,2,1,-8,2,2,2
1293232167,2,47,2,1,1,5,2,-8,1,11,3,-8,2,2,4,-8,3,4
1293232171,1,18,2,1,1,5,6,-8,1,15,0,-8,2,2,95,-8,-8,4
1293232175,2,16,2,1,1,4,8,-8,1,8,1,-8,2,2,6,-8,3,4
1293232847,1,49,2,1,1,5,8,-8,1,14,7,-8,2,1,-8,4,3,2
1293234207,2,28,2,1,1,4,11,-8,1,10,7,-8,2,1,-8,2,3,2
1293235567,2,61,2,1,1,5,1,-8,1,14,0,-8,2,2,4,-8,3,2
1293236927,2,45,2,1,1,5,3,-8,1,11,0,-8,2,2,2,-8,3,3
1293236931,1,24,2,1,1,5,10,-8,1,11,2,-8,2,1,-8,2,3,2
1293238287,2,45,2,1,1,5,2,-8,1,15,7,-8,1,-8,-8,2,3,3
1293238299,2,18,2,1,1,5,3,-8,1,10,9,-8,1,-8,-8,2,2,2
1293238967,2,57,2,1,1,5,7,-8,1,14,0,-8,1,-8,-8,2,3,3
1293238971,1,61,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293240327,2,35,2,1,1,5,4,-8,1,14,0,-8,2,2,2,-8,3,4
1293240331,1,18,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293240335,1,16,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293243047,2,65,2,1,1,5,4,-8,1,8,3,-8,2,2,-2,-8,-8,2
1293243727,2,24,1,1,1,5,3,-8,1,8,0,-8,2,2,95,-8,-8,4
1293245087,2,34,2,1,1,5,11,-8,1,10,7,-8,2,1,-8,1,3,4
1293246447,2,68,2,1,1,5,1,-8,1,7,7,-8,2,2,4,-8,3,4
1293249847,2,48,2,1,1,5,2,-8,1,8,12,-8,2,2,2,-8,3,2
1293249851,1,49,2,1,1,6,0,-8,1,13,-1,-8,2,1,-8,2,3,2
1293251887,2,50,2,1,1,5,4,-8,3,-8,-8,-8,2,2,2,-8,3,3
1293253927,2,25,2,1,1,5,5,-8,1,8,7,-8,2,2,95,-8,-8,4
1293254607,1,31,2,1,1,6,0,-8,1,10,1,-8,2,2,4,-8,2,2
1293254611,2,35,2,1,1,5,5,-8,1,10,6,-8,2,2,95,-8,-8,3
1293255967,2,54,2,1,1,5,0,-8,1,12,0,-8,2,1,-8,2,3,3
1293256647,1,76,2,1,1,5,7,-8,1,12,8,-8,1,-8,-8,2,3,3
1293258687,2,47,2,1,1,5,7,-8,1,13,0,-8,2,1,-8,2,3,3
1293258691,1,17,2,1,1,5,5,-8,1,7,10,-8,2,1,-8,2,3,3
1293260047,2,57,2,1,1,5,3,-8,1,11,0,-8,2,2,4,-8,3,2
1293263447,2,28,5,97,1,5,0,-8,1,8,7,-8,2,1,-8,2,3,2
1293263451,1,41,2,1,1,5,7,-8,1,10,0,-8,2,2,95,-8,-8,3
1293264127,1,83,2,1,1,5,3,-8,1,12,7,-8,2,2,2,-8,3,3
1293264131,2,81,2,1,1,4,11,-8,1,-2,-8,-8,2,1,-8,2,3,3
1293266167,1,44,3,97,1,5,10,-8,2,-8,-8,100,2,2,95,-8,-8,3
1293268207,2,72,2,1,1,5,3,-8,1,12,7,-8,2,2,3,-8,3,3
1293270247,2,54,2,1,1,5,0,-8,1,8,0,-8,2,1,-8,2,2,4
1293271607,1,56,2,1,1,5,9,-8,2,-8,-8,80,1,-8,-8,4,3,3
1293271611,2,57,2,1,1,5,3,-8,1,10,8,-8,2,1,-8,4,2,3
1293271615,2,23,2,1,1,5,2,-8,1,8,12,-8,2,2,4,-8,3,4
1293272287,2,56,2,1,1,5,2,-8,1,12,0,-8,2,2,-1,-8,-8,2
1293272291,1,61,2,1,1,6,0,-8,1,12,7,-8,2,1,-8,2,2,2
1293273647,2,66,2,1,1,5,2,-8,1,7,0,-8,2,2,-1,-8,-8,2
1293273651,1,65,2,1,1,5,6,-8,1,14,1,-8,2,2,-1,-8,-8,2
1293274327,1,45,2,1,1,5,10,-8,2,-8,-8,80,2,2,-1,-8,-8,3
1293275007,2,50,2,1,1,5,7,-8,1,11,1,-8,2,1,-8,1,2,2
1293275687,2,52,2,1,1,5,3,-8,1,15,9,-8,1,-8,-8,4,2,1
1293275691,1,57,2,1,1,6,1,-8,1,16,3,-8,1,-8,-8,4,2,1
1293276367,2,59,2,1,1,5,6,-8,1,12,0,-8,2,1,-8,4,2,1
1293276371,1,56,1,1,1,5,11,-8,1,16,0,-8,2,2,4,-8,3,1
1293277727,2,38,1,1,1,5,4,-8,1,11,7,-8,2,2,3,-8,2,4
1293277731,1,40,1,1,1,5,9,-8,2,-8,-8,65,2,2,95,-8,-8,3
1293278407,2,40,2,1,1,5,10,-8,1,17,0,-8,2,1,-8,2,3,2
1293278411,1,39,1,1,2,-8,-8,185,1,14,2,-8,2,2,2,-8,3,3
1293279087,2,69,2,1,1,5,4,-8,1,9,5,-8,2,1,-8,3,2,2
1293279091,1,69,2,1,1,5,8,-8,1,12,0,-8,2,2,95,-8,-8,3
1293279767,2,59,2,1,1,5,7,-8,1,11,0,-8,2,1,-8,2,3,3
1293279771,1,64,1,1,1,5,9,-8,1,13,0,-8,2,1,-8,2,3,1
1293280447,2,86,2,1,1,5,6,-8,1,11,0,-8,1,-8,-8,1,3,3
1293283167,2,86,2,1,1,-1,-8,-8,1,6,4,-8,2,2,95,-8,-8,3
1293284527,2,64,1,1,1,5,0,-8,1,11,12,-8,2,2,95,-8,-8,3
1293284531,1,63,1,1,1,5,8,-8,1,13,12,-8,2,2,95,-8,-8,3
1293285207,2,66,1,1,1,5,4,-8,1,10,0,-8,1,-8,-8,1,2,2
1293285211,1,68,1,1,1,5,10,-8,1,11,0,-8,1,-8,-8,1,2,3
1293287927,1,72,2,1,1,5,7,-8,1,13,8,-8,1,-8,-8,2,2,2
1293287931,2,71,2,1,1,5,4,-8,1,9,7,-8,2,2,-1,-8,-8,4
1293290647,2,50,2,1,1,4,10,-8,1,9,7,-8,2,2,2,-8,3,4
1293292687,2,47,2,1,1,5,8,-8,2,-8,-8,66,2,1,-8,2,3,3
1293292691,1,51,1,1,2,-8,-8,178,2,-8,-8,78,2,2,3,-8,3,1
1293295407,2,68,2,1,1,5,4,-8,1,10,4,-8,2,2,4,-8,2,2
1293295411,1,71,2,1,1,6,2,-8,1,15,0,-8,2,2,4,-8,3,2
1293299487,2,50,2,1,1,5,4,-8,1,9,1,-8,2,2,2,-8,3,4
1293299491,1,51,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293300167,1,23,2,1,1,5,10,-8,1,10,0,-8,2,1,-8,3,3,2
1293300171,2,46,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293302207,2,33,1,1,1,5,6,-8,1,8,7,-8,2,2,2,-8,3,2
1293302211,1,36,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293302887,2,33,2,1,1,5,9,-8,1,9,7,-8,2,2,2,-8,3,2
1293304247,2,24,2,1,1,5,3,-8,1,15,10,-8,2,2,95,-8,-8,4
1293304251,1,28,5,1,1,6,3,-8,1,18,11,-8,2,2,96,-8,-8,4
1293304931,2,38,2,1,1,5,5,-8,1,12,0,-8,2,2,2,-8,3,2
1293305607,1,67,2,1,1,5,7,-8,1,10,7,-8,2,2,4,-8,2,3
1293308327,2,38,5,97,2,-8,-8,183,2,-8,-8,62,2,2,96,-8,-8,2
1293308331,1,38,2,1,1,6,1,-8,1,12,0,-8,2,2,3,-8,3,2
1293309007,2,52,2,1,1,5,4,-8,1,10,2,-8,2,1,-8,4,3,1
1293309011,1,53,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293311047,2,71,2,1,1,5,2,-8,1,7,7,-8,1,-8,-8,3,3,1
1293311727,2,46,2,1,1,5,6,-8,1,17,0,-8,2,1,-8,2,3,3
1293311731,1,44,2,1,1,5,7,-8,1,12,7,-8,1,-8,-8,2,3,3
1293312407,1,47,2,1,1,5,7,-8,1,13,2,-8,2,1,-8,2,3,2
1293312411,2,54,4,1,1,5,3,-8,1,12,0,-8,1,-8,-8,2,3,3
1293312415,2,18,2,1,1,5,3,-8,1,8,0,-8,2,1,-8,3,3,2
1293312419,2,16,2,1,1,5,5,-8,1,9,0,-8,2,2,96,-8,-8,2
1293313767,1,31,5,8,2,-8,-8,175,2,-8,-8,95,1,-8,-8,4,3,1
1293315127,2,43,2,1,1,5,1,-8,1,17,5,-8,2,2,95,-8,-8,3
1293315807,1,58,2,-9,-9,-8,-8,-8,-9,-8,-8,-8,-9,-8,-8,-8,-8,-9
1293316487,1,61,1,1,1,5,4,-8,1,11,2,-8,2,1,-8,2,3,4
1293316491,2,67,2,1,1,5,1,-8,1,9,1,-8,2,2,2,-8,3,3
1293318527,1,67,2,1,1,5,8,-8,1,12,0,-8,2,2,6,-8,3,2
1293318531,2,65,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293321247,2,48,2,1,1,5,5,-8,1,11,0,-8,2,1,-8,2,3,4
1293321251,2,26,2,1,1,5,7,-8,1,11,2,-8,2,2,95,-8,-8,4
1293321927,2,24,2,1,1,5,11,-8,1,12,0,-8,2,2,95,-8,-8,4
1293322607,2,53,5,10,1,5,0,-8,2,-8,-8,73,2,2,95,-8,-8,4
1293322611,1,57,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293322615,1,34,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293322619,1,27,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293322623,2,33,1,97,1,5,4,-8,1,10,7,-8,2,2,4,-8,3,3
1293322639,2,77,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293323287,1,47,1,1,1,5,6,-8,1,11,2,-8,1,-8,-8,2,2,1
1293323291,2,45,2,1,1,5,3,-8,1,8,7,-8,1,-8,-8,2,2,2
1293323967,2,21,5,2,1,5,5,-8,1,14,8,-8,1,-8,-8,3,3,2
1293323975,1,32,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293324647,2,41,2,1,1,5,4,-8,1,10,9,-8,1,-8,-8,2,3,1
1293325327,2,48,2,1,1,5,6,-8,1,8,7,-8,2,2,95,-8,-8,4
1293327367,1,61,2,1,1,6,1,-8,1,11,12,-8,2,1,-8,2,3,3
1293328727,2,27,2,1,1,5,4,-8,1,8,0,-8,2,2,2,-8,3,4
1293330087,2,39,2,1,1,5,0,-8,1,11,7,-8,1,-8,-8,2,2,2
1293332127,2,46,2,1,1,5,1,-8,1,16,7,-8,2,1,-8,2,3,4
1293332807,2,26,2,1,1,5,3,-8,1,14,7,-8,2,1,-8,2,2,2
1293332811,1,34,2,1,1,5,6,-8,1,12,0,-8,2,2,95,-8,-8,4
1293333487,2,25,2,1,1,5,5,-8,1,7,12,-8,2,2,95,-8,-8,4
1293333491,1,26,2,1,1,5,9,-8,1,9,0,-8,2,2,95,-8,-8,4
1293336887,1,52,5,12,1,5,3,-8,2,-8,-8,130,1,-8,-8,2,2,1
1293336891,2,49,5,12,2,-8,-8,153,1,7,7,-8,2,2,2,-8,3,3
1293385847,1,78,5,14,1,5,10,-8,1,13,2,-8,2,1,-8,2,2,3
1293386527,2,30,5,15,2,-8,-8,168,2,-8,-8,85,2,2,2,-8,3,3
1293391967,2,51,5,14,1,5,0,-8,1,10,0,-8,1,-8,-8,2,1,3
1293398087,1,58,5,9,1,5,7,-8,2,-8,-8,73,2,2,1,-8,3,3
1293398091,2,56,5,9,1,5,3,-8,2,-8,-8,72,2,2,1,-8,3,3
1293398095,1,22,1,9,1,5,7,-8,2,-8,-8,60,2,2,95,-8,-8,4
1293398767,1,35,5,9,1,6,1,-8,2,-8,-8,68,2,2,95,-8,-8,4
1293398771,2,31,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293400127,1,47,1,5,1,5,8,-8,1,12,0,-8,2,2,97,-8,3,1
1293400807,2,42,1,14,1,5,10,-8,1,11,1,-8,2,2,2,-8,3,3
1293400811,1,64,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293408967,2,43,5,14,1,5,2,-8,1,7,7,-8,2,2,2,-8,3,3
1293408971,2,23,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293411007,2,16,1,13,2,-8,-8,163,2,-8,-8,55,2,2,96,-8,-8,4
1293412367,1,34,5,9,1,5,6,-8,2,-8,-8,70,2,2,2,-8,3,3
1293412371,1,38,5,9,1,5,6,-8,2,-8,-8,72,2,2,2,-8,3,3
1293412375,1,44,5,9,1,5,9,-8,2,-8,-8,78,2,2,2,-8,3,3
1293422567,1,38,1,5,1,5,9,-8,1,10,12,-8,2,1,-8,3,3,3
1293459967,1,33,5,9,1,5,10,-8,2,-8,-8,71,1,-8,-8,3,3,2
1293459971,2,30,5,9,1,5,2,-8,2,-8,-8,60,1,-8,-8,3,3,2
1293459975,1,23,5,9,1,5,7,-8,2,-8,-8,74,1,-8,-8,2,3,3
1293464047,2,37,5,10,1,5,0,-8,2,-8,-8,57,2,2,3,-8,3,4
1293464051,1,47,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293465407,2,24,1,9,1,5,3,-8,1,7,0,-8,2,2,2,-8,3,4
1293465411,1,25,5,9,1,5,4,-8,2,-8,-8,68,2,2,2,-8,3,4
1293481727,1,48,5,15,2,-8,-8,160,2,-8,-8,75,2,2,2,-8,2,4
1293481731,2,18,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293481735,2,44,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293516407,2,71,5,4,1,5,6,-8,2,-8,-8,63,2,2,96,-8,-8,2
1293516411,1,64,1,1,1,6,2,-8,2,-8,-8,122,2,1,-8,1,3,2
1293532727,2,26,1,11,1,5,2,-8,1,12,8,-8,2,2,3,-8,3,2
1293547007,2,43,5,4,2,-8,-8,160,2,-8,-8,63,2,1,-8,2,3,3
1293551767,1,28,5,9,1,6,1,-8,2,-8,-8,85,2,2,3,-8,3,3
1293551771,1,26,5,9,1,5,8,-8,2,-8,-8,55,2,2,2,-8,2,2
1293551775,1,27,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293555167,2,36,5,12,2,-8,-8,166,2,-8,-8,49,2,2,96,-8,-8,4
1293555171,1,34,5,13,2,-8,-8,170,2,-8,-8,78,2,1,-8,96,-8,2
1293563327,2,42,5,10,2,-8,-8,170,2,-8,-8,62,2,2,96,-8,-8,4
1293570127,1,63,5,9,1,5,8,-8,1,10,5,-8,1,-8,-8,3,2,2
1293570131,2,58,5,9,1,4,10,-8,1,10,3,-8,1,-8,-8,3,3,3
1293589167,2,53,5,9,1,5,2,-8,2,-8,-8,80,2,2,96,-8,-8,4
1293589179,1,17,1,9,1,5,11,-8,1,16,0,-8,1,-8,-8,2,2,2
1293593247,1,49,5,15,1,5,9,-8,3,-8,-8,-8,2,2,2,-8,3,3
1293594607,1,16,1,15,1,5,8,-8,2,-8,-8,60,2,2,2,-8,3,3
1293594611,2,46,1,15,1,5,7,-8,2,-8,-8,72,2,2,95,-8,-8,4
1293594615,1,46,5,15,1,5,10,-8,2,-8,-8,74,1,-8,-8,2,2,2
1293595287,1,49,1,14,1,6,2,-8,1,14,0,-8,2,2,2,-8,3,3
1293596647,2,16,1,14,1,5,0,-8,3,-8,-8,-8,2,2,95,-8,-8,4
1293599367,1,20,1,14,1,6,0,-8,1,13,0,-8,2,2,95,-8,-8,4
1293599379,2,33,1,14,1,-2,-8,-8,3,-8,-8,-8,2,2,95,-8,-8,3
1293600047,2,36,5,14,1,5,2,-8,3,-8,-8,-8,2,2,95,-8,-8,3
1293603447,2,60,5,15,1,5,4,-8,2,-8,-8,64,2,2,2,-8,3,3
1293603451,2,34,5,15,1,5,4,-8,2,-8,-8,72,2,2,95,-8,-8,4
1293605487,2,30,5,15,1,5,9,-8,2,-8,-8,70,2,1,-8,2,3,3
1293607527,1,27,5,15,1,5,6,-8,2,-8,-8,60,1,-8,-8,2,1,2
1293608207,1,40,5,13,1,5,6,-8,2,-8,-8,65,2,1,-8,2,1,2
1293608211,2,29,5,13,1,5,1,-8,2,-8,-8,58,2,2,95,-8,-8,4
1293608887,2,68,5,14,1,5,2,-8,1,11,0,-8,2,2,2,-8,3,3
1293612287,2,63,5,9,1,5,4,-8,2,-8,-8,68,1,-8,-8,2,1,1
1293612967,1,24,5,14,1,5,4,-8,1,10,9,-8,2,2,2,-8,3,3
1293612971,2,25,5,14,1,5,3,-8,1,8,2,-8,2,2,95,-8,-8,4
1293613647,2,33,1,14,1,5,7,-8,1,10,7,-8,1,-8,-8,2,2,2
1293613651,1,32,1,7,1,5,10,-8,1,13,0,-8,1,-8,-8,2,3,3
1293620447,1,30,1,15,1,5,11,-8,2,-8,-8,80,1,-8,-8,2,2,2
1293620451,2,29,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293654447,1,36,5,11,-1,-8,-8,-8,3,-8,-8,-8,2,2,-1,-8,-8,3
1293654451,2,27,5,11,1,5,4,-8,1,10,0,-8,2,2,95,-8,-8,4
1293655127,2,28,5,4,2,-8,-8,160,2,-8,-8,57,2,1,-8,3,3,2
1293658527,1,71,5,15,3,-8,-8,-8,3,-8,-8,-8,2,2,2,-8,3,3
1293658531,2,55,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293664647,1,35,1,1,1,5,9,-8,1,10,5,-8,1,-8,-8,3,3,2
1293664651,1,40,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293667367,2,26,5,12,2,-8,-8,165,2,-8,-8,70,2,2,96,-8,-8,4
1293674167,2,37,5,11,1,5,4,-8,2,-8,-8,70,2,2,2,-8,3,3
1293674171,1,39,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293674175,1,17,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293676887,1,21,1,11,1,5,10,-8,2,-8,-8,86,2,2,95,-8,-8,3
1293676891,2,52,5,11,1,5,5,-8,1,10,0,-8,1,-8,-8,2,1,4
1293689807,2,30,5,11,1,4,8,-8,3,-8,-8,-8,2,2,-1,-8,-8,4
1293689811,1,38,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293689815,2,72,5,11,1,4,5,-8,1,8,0,-8,1,-8,-8,2,1,4
1293696607,1,39,5,11,1,5,8,-8,1,11,5,-8,2,2,-1,-8,-8,3
1293696611,2,32,5,11,1,5,3,-8,1,10,2,-8,2,2,95,-8,-8,3
1293697287,2,32,5,97,2,-8,-8,176,2,-8,-8,60,1,-8,-8,3,3,2
1293697291,1,30,5,97,1,5,11,-8,2,-8,-8,67,2,2,3,-8,3,3
1293697967,1,55,1,15,3,-8,-8,-8,2,-8,-8,76,2,2,95,-8,-8,4
1293700007,1,37,5,11,1,5,6,-8,1,9,2,-8,2,2,-1,-8,-8,4
1293700011,2,26,5,11,3,-8,-8,-8,3,-8,-8,-8,2,2,95,-8,-8,4
1293704087,2,29,1,5,1,5,7,-8,1,11,5,-8,1,-8,-8,3,2,2
1293706127,2,32,5,97,1,5,5,-8,2,-8,-8,55,2,2,3,-8,3,4
1293706807,1,35,1,9,1,5,9,-8,1,9,7,-8,2,2,97,-8,3,2
1293710207,2,28,5,15,1,5,-1,-8,1,12,0,-8,2,2,2,-8,3,4
1293710211,2,51,5,15,2,-8,-8,163,2,-8,-8,88,1,-8,-8,2,3,3
1293710215,1,50,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293710219,1,31,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293710227,1,24,5,15,1,5,7,-8,1,16,0,-8,1,-8,-8,2,3,1
1293711567,1,40,5,15,2,-8,-8,178,2,-8,-8,80,1,-8,-8,2,1,2
1293711571,2,50,5,97,2,-8,-8,168,2,-8,-8,73,1,-8,-8,2,2,2
1293713607,2,33,5,14,1,5,8,-8,1,18,-1,-8,1,-8,-8,2,1,2
1293713675,2,61,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
1293713679,1,39,1,97,1,5,11,-8,1,11,-1,-8,2,1,-8,6,3,2
1293714287,2,43,5,9,1,5,4,-8,1,16,6,-8,1,-8,-8,2,1,2
1293714299,2,22,1,9,1,5,4,-8,1,13,5,-8,2,1,-8,2,3,2
1293727887,2,38,1,1,1,5,5,-8,1,12,7,-8,1,-8,-8,2,1,1
1293734687,2,49,5,97,1,5,4,-8,1,13,6,-8,1,-8,-8,2,1,2
1293734691,2,28,1,13,1,5,8,-8,3,-8,-8,-8,1,-8,-8,3,2,2
1293734695,1,27,1,13,1,5,11,-8,2,-8,-8,130,1,-8,-8,2,2,2
1293739447,2,33,1,10,1,5,2,-8,1,10,0,-8,2,1,-8,2,3,3
